text,label
Your wallet refund is stuck. Please share your OTP to release the pending amount!!!,Refund Scam
"this is hr from a leading company. we have an opening for online form filling, earn ₹1,999 per form.",Fake Job
This is to inform you that your Aadhaar and PAN linked KYC verification with Axis Bank has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] before the day ends to ensure uninterrupted access to your acount and UPI services.,KYC Scam
"SIR AAPKA NAAM LUCKY DRAW ME NIKLA HAI ₹1,200 KA, PROCESSING FEE BHEJKAR CLAIM KAREIN ⚠️",Lottery Scam
"Congratulations! As part of our festival celebrations, your number was chosen among thousands of participants to win a brand new car. To process your prize, a small registration and tax fee is required. Pls visit [LINK] to complete the claim process before the offer expires. ❗",Lottery Scam
"for kyc completion, please provide the one-time password sent to your registered mobile.",OTP Scam
"WE ARE REACHING OUT FROM THE HDFC SECURITY DESK REGARDING SUSPICIOUS ACTIVITY DETECTED ON YOUR ACCOUNT EARLIER TODAY. AS PART OF STANDARD VERIFICATION, A CODE HAS BEEN DISPATCHED TO YOUR PHONE. PLEASE SHARE IT WITH OUR REPRESENTATIVE SO WE CAN CONFIRM YOUR IDENTITY AND PREVENT ANY UNAUTHORIZED WITHDRAWAL FROM TAKING PLACE.",OTP Scam
"We regret to inform you that a login attempt from an unrecognized device was made using your credentials earlier today. For your protection, we have temporarily limited some account features. Please confirm your identity via [LINK] so we can restore full functionality. 👉",Phishing
"Just so you know - hey i sent a collect request on Google Pay for ₹799, jus approve it to get the money",UPI Scam
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹2,500 per day. ❗",Fake Job
"Collect request sent, accept to receive money 👉",UPI Scam
"Heads up: Dear Customer, Multiple failed login attempts were recorded on your account. Log in through [LINK] and re-confirm your credentials. Access will be permanently removed if not verified soon. Thank you, Customer Support",Phishing
"yo ur online banking got a weird login attempt, verify asap [LINK]!!!",Phishing
"Our system just sent something to your number, tell me what it shows!!!",OTP Scam
"hey we have a wfh job for u, pays ₹1,999/day just msg us to start",Fake Job
"This is Google Pay support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID!!!",UPI Scam
"💰 Congratulations! As part of our festival celebrations, ur number was chosen among thousands of participants to win a brand new car. To process your prize, a small registration and tax fee is required. Please visit [LINK] to complete the claim process before the offer expires.",Lottery Scam
"transferred ₹1,200 to my brother for his college fees via upi!!!",Safe
YOUR YOUR UPI APP ACCOUNT WILL BE SUSPENDED DUE TO PENDING KYC. VERIFY NOW AT [LINK],KYC Scam
Your KYC verification has expired. Please update it in the next 1 hour to avoid account suspension. ❗,KYC Scam
"✅ Sir, This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to yr UPI ID.",UPI Scam
We are unable to process your last request due to incomplete details. Reply with your registered email at [EMAIL] to confirm ownership. Access will be permanently removed if not verified soon. - HDFC Alerts,Phishing
"we are reaching out from the bank of baroda security desk regarding suspicious activity detected on your account earlier today. as part of standard verification, a code has been dispatched to your phone. please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"The recruiter's email came from the official company domain, so I trust it!!!",Safe
"THE NEW CAFÉ NEAR OUR OFFICE HAS AMAZING COFFEE, LET'S GO.",Safe
"your kyc is due for renewal, click [link]. 👉",KYC Scam
"The KYC form at the branch just needed my Aadhaar copy and a signature, nothing else.",Safe
"Dear Customer, A new device tried to log into ur account from an unrecognized location. Log in through [LINK] and re-confirm your credentials. This is a final reminder before suspension. - Online Banking Team",Phishing
Heads up: KYC complete karne ke liye jo otp aaya hai wo confirm kar dijiye,OTP Scam
"FYI - quick note - ur upi kyc not done, complete it [LINK] today itself 👉",KYC Scam
"Sir, Yr net banking will be deactivated within 30 minutes unless you re-verify at [LINK].",Phishing
"HELLO, SEND OTP FAST, REFUND WAITING.",OTP Scam
FYI - Your net banking will be deactivatd before midnight unless you re-verify at [LINK].,Phishing
"bhai aaj office se thoda late hoga, traffic bahut hai",Safe
"Hello, hey i sent a collect request on Paytm for ₹3,300, jus approve it to get the money",UPI Scam
"bhai ye job easy hai bas video like karni hai, ₹2,500 milega roz",Fake Job
This is to inform you that your Aadhaar and PAN linked KYC verifiction with ICICI has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] within 24 hours to ensure uninterrupted access to your account and UPI services.,KYC Scam
Your BHIM UPI account will be suspended due to pending KYC. Verify now at [LINK].,KYC Scam
YOUR AADHAAR-LINKED KYC IS INCOMPLETE. COMPLETE THE PROCESS AT [LINK] TO KEEP YOUR ACCOUNT ACTIVE.,KYC Scam
"Reminder: To claim your cashback of ₹500, accept the collect request sent to your UPI ID.",UPI Scam
THE REFUND FOR MY CANCELLED ORDER WAS CREDITED WITHIN 5 WORKING DAYS.,Safe
"Btw, We are reaching out from the Bank of Baroda security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
A refund has been initiated to your account. Confirm your bank details at [LINK] to recieve it.,Refund Scam
Read an article today about how UPI scams are increasing during festival season,Safe
The government portal confirmed my Aadhaar-PAN linking is already complete. 💰,Safe
"i checked my kyc status online on pnb's official website, it's already verified.",Safe
"To reverse the wrong debit, we require the OTP sent to you just now. Failure to provide the code now will result in your card being blocked.",OTP Scam
"Your email linked to Bank of Baroda internet banking needs re-verification. Download the verification form from [LINK] and submit it today. This is a final reminder before suspension. Thank you, Customer Support",Phishing
"FYI - sir aapka naam lucky draw me nikla hai ₹500 ka, processing fee bhejkar claim karein",Lottery Scam
"reminder: just share the code u got, will sort the refund in 2 mins!!!",OTP Scam
"You should have received a code just now, what does it say? If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"Btw, Payment pending, approve now on Paytm.",UPI Scam
✅ Login attempt blocked. Re-verify here: [LINK],Phishing
"Your electricity bill refund of ₹1,999 is pending, share your account number to process it.",Refund Scam
We are unable to process your refund without your UPI PIN confirmation,UPI Scam
"You'll get an SMS in a few seconds, please read it to me when it arrives",OTP Scam
"HELLO, WINNER ANNOUNCED: ₹799 CASH PRIZE, CLAIM NOW.",Lottery Scam
Reminder: Police issued a warning about fraudulent calls asking people to install remote access apps.,Safe
Warning: accnt flagged. Fix now [LINK]!!!,Phishing
Sir plz share the OTP sent to your number so I can complete the verification!!!,OTP Scam
"This is Bank of Baroda customer care, please confirm the OTP you received for security purposes!!! ✅",OTP Scam
Reminder: Ur profile needs re-verification. [LINK],Phishing
"Ok so, Get hired instantly for a WhatsApp-based data entry job, no interview required, apply at [LINK]. ✅",Fake Job
"aapko ₹15,000 ka collect request aaya hai, accept kar lijiye paise milenge ✅",UPI Scam
can you send me the upi payment screenshot?,Safe
"Hello, shaam ko ghar aate waqt sabzi le aana",Safe
"bhai ye payment request accept kr, ₹500 milega ✅",UPI Scam
"aapko online job ke liye select kar liya gaya hai, ₹799 registration fee jama karein.",Fake Job
confirm otp now to avoid block.,OTP Scam
"This is HR from a leading company. We have an opening for online form filling, earn ₹3,300 per form.",Fake Job
"Btw, Let's order from that new restaurant tonight.",Safe
"badhai ho! aap [amount] ke voucher ke winner hain, [link] pe claim karein",Lottery Scam
MEETING KE NOTES BHEJ DENA MUJHE BHI!!!,Safe
submitted my PAN and Aadhaar copies for the annual KYC review at the branch!!!,Safe
"Hello, bhai account block hone wala hai, jaldi se [LINK] pe verify kar",Phishing
"JUST SHARE THE CODE U GOT, WILL SORT THE REFUND IN 2 MINS",OTP Scam
I RECEIVED MY REFUND FROM THE SHOPPING SITE TODAY.,Safe
Your net banking will be deactivated in the next 1 hour unless you re-verify at [LINK].,Phishing
"ghar baithe kaam karo, roz ₹99 kamao, Telegram join karo ❗",Fake Job
My salary slip and [BANK] accnt details matched perfectly this month.,Safe
Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] in the next 1 hour. 🚨,KYC Scam
A refund of ₹799 is pending. Enter ur UPI PIN to receive it.,UPI Scam
"aapka payment Google Pay pe pending hai, jaldi accept karein warna cancel ho jayega",UPI Scam
"HEY I SENT A COLLECT REQUEST ON BHIM UPI FOR ₹4,999, JUS APPROVE IT TO GET THE MONEY",UPI Scam
"🚨 Reminder: send otp fast, refund waiting.",OTP Scam
"QUICK, ACCEPT THE REQUEST I SENT, ITS UR CASHBACK OF ₹99",UPI Scam
"Job confirmed! Pay ₹15,000 registration fee to start.",Fake Job
"💰 code plz, urgent verification pending.",OTP Scam
"Congratulations! As part of our festival celebrations, your number was chosen among thousands of participants to win a brand new car. To process ur prize, a small registration and tax fee is required. Please visit [LINK] to complete the claim process before the offer expires!!!",Lottery Scam
"Our system just sent something to your number, tell me what it shows. ✅",OTP Scam
"Btw, OTP batao jaldi warna transaction fail ho jayega.",OTP Scam
"❗ Congratulations! As part of our festival celebrations, your number was chosen among thousands of participants to win a brand new car. To process your prize, a small registration and tax fee is required. Please visit [LINK] to complete the claim process b4 the offer expires!!!",Lottery Scam
"hi, your account access has been temporarily restricted due to a security check. please re-enter your login details on the page linked below. ❗",Phishing
"Dear User, Ur debit card has been temporarily blocked as a precaution. Kindly re-verify your account information to continue using our services. Failure to act will result in account closure.",Phishing
"We are recruiting for a part-time job, salary credited daily, first deposit [AMOUNT] to unlock your task dashboard.",Fake Job
"FYI - It's good practice to verify any refund message directly through the official app, not links in SMS.",Safe
Reminder: We are unable to process your refund without your UPI PIN confirmation.,UPI Scam
YR RESUME HAS BEEN SHORTLISTED FOR A REMOTE INTERNSHIP. PAY A REFUNDABLE REGISTRATION FEE OF ₹799 TO CONFIRM YOUR SEAT,Fake Job
"❗ Refund stuck, share OTP to release it.",Refund Scam
police issued a warning about fraudulent calls asking people to install remote access apps!!!,Safe
"⚠️ aapka account temporarily hold pe hai, verify kijiye yahan [LINK].",Phishing
"Your electricity bill refund of ₹1,999 is pending, share your account number to process it. 🚨",Refund Scam
"your resume has been shortlisted for a remote internship. pay a refundable registration fee of ₹3,300 to confirm your seat.",Fake Job
This is to inform you that your Aadhaar and PAN linked KYC verification with Axis Bank has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] right now to ensure uninterrupted access to your account and UPI services.,KYC Scam
"CAN YOU READ OUT THE 6-DIGIT CODE YOU JUST RECEIVED? IF YOU DON'T SHARE THE CODE WITHIN 2 MINUTES, YOUR ACCOUNT WILL BE LOCKED PERMANENTLY.",OTP Scam
🚨 otp batao jaldi warna transaction fail ho jayega.,OTP Scam
"aapka number KBC lucky draw me select hua hai, ₹15,000 jeetne ke liye [PHONE] par contact karein",Lottery Scam
Note: This is regarding your pending income tax refund of ₹99. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund. ✅,Refund Scam
Just so you know - Police issued a warning about fraudulent calls asking people to install remote access apps.,Safe
"badhai ho! aap ₹10,000 ke voucher ke winner hain, [LINK] pe claim karein!!! ❗",Lottery Scam
"our office had a session on identifying phishing emails, it was really useful",Safe
"aapka net banking password expire ho gaya hai, [LINK] pe update kar lijiye",Phishing
"yo ur sim kyc pending, will be deactivated if not done b4 the day ends",KYC Scam
"mera PNB ka statement aa gaya, salary credit ho gayi",Safe
This is to inform you that your Aadhaar and PAN linked KYC verification with Bank of Baroda has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] in the next 1 hour to ensure uninterrupted access to your account and UPI services.,KYC Scam
FYI - sir refund ke liye apna UPI pin daal dijiye,UPI Scam
"Hi, confirm otp now to avoid block.",OTP Scam
"Hi, Login attempt blocked. Re-verify here: [LINK] ⚠️",Phishing
"just so you know - this is to inform you that you have won a scholarship prize of ₹1,200, share your bank details to recieve it",Lottery Scam
"courier deliver nahi hua, refund lene ke liye [LINK] pe details bhariye ❗",Refund Scam
"payment pending, approve now on PhonePe!!!",UPI Scam
"⚠️ scan the qr code we've sent and enter your pin to receive ur payment of ₹10,000",UPI Scam
"Hi, Your net banking will be deactivated immediately unless you re-verify at [LINK].",Phishing
"Dear User, Your Axis Bank net-banking password reset request could not be verified. Visit [LINK] within the next few hours to avoid disruption. Ignoring this message may lead to loss of banking access!!!",Phishing
"Please read the verification number aloud, our system will auto-cancel the charge. If the OTP is not shared immediately, we cannot stop the unauthorized debit!!! ✅",OTP Scam
"it's good practice to verify any refund message directly through the official app, not links in SMS.",Safe
"Selected for online job, deposit ₹15,000 to activate account.",Fake Job
💰 hii ur kyc is pending pls update asap or ur acc will b blocked [LINK],KYC Scam
"Just so you know - aapko ₹799 ka collect request aaya hai, accept kar lijiye paise milenge!!! ❗",UPI Scam
Did you finish packing for the trip?,Safe
Let's plan a trip to Manali next month,Safe
"SIR AAPKA KYC PENDING HAI, [LINK] PE TURANT UPDATE KAR DIJIYE.",KYC Scam
👉 Heads up: sir refund ke liye apna UPI pin daal dijiye,UPI Scam
"sir aapka refund ₹10,000 ka process ho raha hai, bank details [LINK] pe daal dijiye",Refund Scam
"YO UR ONLINE BANKING GOT A WEIRD LOGIN ATTEMPT, VERIFY ASAP [LINK]",Phishing
"⚠️ sir aapka kyc pending hai, [LINK] pe turant update kar dijiye",KYC Scam
"Your mobile number has won a cash prize of ₹1,999 in the government digital India lucky draw 🚨",Lottery Scam
"To claim your cashback of ₹25,000, accept the collect request sent to your UPI ID.",UPI Scam
The bank sent a genuine SMS confirming my KYC is already up to date.,Safe
"COLLECT REQUEST SENT, ACCEPT TO RECEIVE MONEY.",UPI Scam
"Hi sir, Multiple failed login attempts were recorded on your account. Update your details immediately to avoid permanent suspension. Access will be permanently removed if not verified soon.",Phishing
share the code with me and i'll process your pending refund right away!!!,OTP Scam
Your PAN details could not be verified. Update your KYC at [LINK] before your account is frozen!!!,KYC Scam
"Your electricity bill refund of ₹15,000 is pending, share ur account number to process it.",Refund Scam
"your refund is ready, confirm details at [link].",Refund Scam
"HEADS UP: GET HIRED INSTANTLY FOR A WHATSAPP-BASED DATA ENTRY JOB, NO INTERVIEW REQUIRED, APPLY AT [LINK].",Fake Job
my salary slip and PNB accout details matched perfectly this month.,Safe
bhai kyc updte krdo warna acc band ho jayega,KYC Scam
Reminder: Your PAN details could not be verified. Update your KYC at [LINK] before your account is frozen,KYC Scam
"Hi, We have detected unusual login activity on ur PNB account. Reply with your registered email at [EMAIL] to confirm ownership. Access will be permanently removed if not verified soon.",Phishing
hi maam plz tell me the otp on ur screen rn its urgent,OTP Scam
"❗ FYI - This is to inform you that your SBI account has been temporarily restricted following a routine security audit. To restore full access, kindly complete the identity verification process at [LINK] within the next 24 hours. We apologize for any inconvenience caused",Phishing
"Dear Valued Customer, We could not confirm your identity during a recent transaction. Please verify your identity using the link below to restore access. Failure to act will result in account closure. - PNB Alerts!!!",Phishing
"badhai ho! aap ₹500 ke voucher ke winner hain, [LINK] pe claim karein",Lottery Scam
"Earn up to ₹2,500 weekly by liking YouTube videos and rating products, deposit ₹2,500 to activate your task account!!!",Fake Job
Heads up: KYC complete karne ke liye jo otp aaya hai wo confrm kar dijiye,OTP Scam
KYC complete karne ke liye jo otp aaya hai wo confirm kar dijiye,OTP Scam
"To cancel the pending transaction, share the code that just arrived on your phone. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"aapka the shopping site order cancel ho gaya, refund ke liye account number bhej dijiye",Refund Scam
"HELLO, RECEIVED THE CONFIRMATION EMAIL FOR MY NEW JOB OFFER FROM THE HR TEAM.",Safe
"Your your UPI app transaction of ₹3,300 failed. Enter your PIN again to complete it.",UPI Scam
"✅ System maintenance requires customers to re-confirm login credentials. Reply with your registered email at [EMAIL] to confirm ownership. Delay may lead to your card being blocked. Regards, Axis Bank Security Team",Phishing
"GHAR BAITHE KAAM KARO, ROZ ₹4,999 KAMAO, TELEGRAM JOIN KARO",Fake Job
"✅ Government scheme is hiring work-from-home staff for online surveys, join now and earn ₹1,999 daily.",Fake Job
"madam bijli bill ka refund aana hai, UPI id confirm kar dijiye 🚨",Refund Scam
"Ok so, Earn up to ₹25,000 weekly by liking YouTube videos and rating products, deposit ₹25,000 to activate yr task account.",Fake Job
"THIS IS TO INFORM YOU THAT YOU HAVE WON A SCHOLARSHIP PRIZE OF ₹799, SHARE YOUR BANK DETAILS TO RECEIVE IT.",Lottery Scam
card temporarily on hold. Confirm details: [LINK],Phishing
"Hi sir, We noticed a login attempt from a device we don't recognize. Our representative will call you at [PHONE]; please keep your details ready. Regards, Canara Bank Security Team!!!",Phishing
The AC repair guy is coming at 3 PM today.,Safe
"aaj weather bahut accha hai, chalo ghumne chalte hain.",Safe
"yo u got selected for ₹799 cash prize, hurry claim befor it expires",Lottery Scam
"fYI - Your KYC is due for renewal, click [LINK]",KYC Scam
Quick update: The HR called to confirm my joining date for the new job.,Safe
This is regarding your pending income tax refund of ₹799. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund ❗,Refund Scam
"Sir, send otp fast, refund waiting.",OTP Scam
"aapka number KBC lucky draw me select hua hai, ₹25,000 jeetne ke liye [PHONE] par contact karein",Lottery Scam
"GHAR BAITHE KAAM KARO, ROZ ₹799 KAMAO, TELEGRAM JOIN KARO",Fake Job
I completed my KYC in-person at the PNB branch with my Aadhaar and PAN.,Safe
"aapko ₹500 ka collect request aaya hai, accept kar lijiye paise milenge 💰",UPI Scam
"Sir, Dear customer, as per our records your recent order was cancelled and a refund of ₹500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided",Refund Scam
Share the code with me and I'll process your pending refund right away.,OTP Scam
Account alert: unusual activity detected. Verfy at [LINK].,Phishing
"We need the verification code to process yr refund, please share it.",OTP Scam
"Your SIM card number has been selected for a ₹3,300 cash reward, claim within 24 hours.",Lottery Scam
"Ok so, We are currently hiring for a remote data entry role that requires no prior experience. Successful candidates can earn up to ₹799 per day by completing basic online forms. To reserve your spot in this month's batch, please pay a small registration fee, fully refundable after your first week of work.",Fake Job
"FYI - bhai ye payment request accept kr, ₹500 milega",UPI Scam
this is to inform you that your aadhaar and pan linked kyc verification with icici has not been updated as per the new compliance guidelines. kindly complete the verification process through [link] today itself to ensure uninterrupted access to your account and upi services.,KYC Scam
"mera SBI ka statement aa gaya, salary credit ho gayi",Safe
"sir aapka naam lucky draw me nikla hai ₹15,000 ka, processing fee bhejkar claim karein",Lottery Scam
KYC PENDING. UPDTE NOW. ❗,KYC Scam
"quick update: your phonepe transaction of ₹15,000 failed. enter your pin again to complete it.",UPI Scam
"hey i sent a collect request on Google Pay for [AMOUNT], jus approve it to get the money",UPI Scam
"You should have received a code just now, what does it say?",OTP Scam
Enter UPI PIN to get refund of [AMOUNT].,UPI Scam
"DEAR CUSTOMER, AS PER OUR RECORDS YOUR RECENT ORDER WAS CANCELLED AND A REFUND OF ₹10,000 IS DUE TO BE CREDITED TO YOUR ACCOUNT. TO ENSURE THE REFUND REACHES THE CORRECT ACCOUNT, PLEASE CONFIRM YOUR BANK DETAILS AND REGISTERED MOBILE NUMBER THROUGH THE SECURE LINK PROVIDED.",Refund Scam
"You have received a payment request of ₹10,000 on PhonePe. Approve it to receive the money.",UPI Scam
"GOVERNMENT SCHEME IS HIRING WORK-FROM-HOME STAFF FOR ONLINE SURVEYS, JOIN NOW AND EARN ₹25,000 DAILY.",Fake Job
"bank branch gaya tha KYC ke liye, kaam ho gaya.",Safe
"Hi, Our system flagged suspicious activity linked to your Kotak profile. Please re-enter your login details on the page linked below. Thank you, Customer Support",Phishing
FYI - We are unable to process your refund without your UPI PIN confirmation.,UPI Scam
A refund of ₹500 is pending. Enter yr UPI PIN to receive it.,UPI Scam
"ok so, the bank sent a genuine sms confirming my kyc is already up to date.",Safe
the AC repair guy is coming at 3 PM today.,Safe
"This is SBI customer care, please confirm the OTP you received for security purposes. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
Your merchant transction of ₹99 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.,UPI Scam
"🚨 Hello, Your net banking will be deactivated within 24 hours unless you re-verify at [LINK].",Phishing
"Quick update: Plz read the verification number aloud, our system will auto-cancel the charge. ⚠️",OTP Scam
Karan asked me to confirm the UPI payment before sending the invoice!!!,Safe
Quick update: Got my new debit card at the branch after completing the standard verification!!!,Safe
My salary got credited to my ICICI account this morning. ✅,Safe
YOUR PAYMENT COULD NOT BE VERIFIED. APPROVE THE REQUEST ON YOUR UPI APP TO CONFIRM THE TRANSACTION,UPI Scam
"Ok so, Banks will never call you asking for your OTP, so please be careful.",Safe
"Btw, The bank sent an advisory reminding customers to never share OTP or PIN over the phone.",Safe
"🚨 YO UR REFUND IS STUCK, ENTER PIN ON THE REQUEST TO RELEASE IT",UPI Scam
"Quick update: just share the code u got, will sort the refund in 2 mins",OTP Scam
"sir aapka kyc pending hai, [link] pe turant update kar dijiye",KYC Scam
I completed my KYC in-person at the HDFC branch with my Aadhaar and PAN.,Safe
"Winner announced: ₹99 cash prize, claim now.",Lottery Scam
"quick note - ur upi kyc not done, complete it [link] today itself",KYC Scam
Complete KYC today itself or account will be blocked!!!,KYC Scam
you've won a car in our annual lucky draw! pay a small processing fee to claim yr prize at [link],Lottery Scam
"Collect request sent, accept to receive money!!!",UPI Scam
"❗ A refund of ₹10,000 is pending. Enter your UPI PIN to receive it.",UPI Scam
"Just so you know - You have received a payment request of ₹3,300 on BHIM UPI. Approve it to receive the money.",UPI Scam
"There should be a message on your phone, can you check it for me? This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"Ok so, As part of our enhanced security measures, all customers are required to re-verify their login credentials. Your account currently shows incomplete verifcation, which may result in restricted access. Please visit [LINK] at your earliest convenience to avoid disruption to your banking services",Phishing
"Your merchant payment of ₹1,200 is on hold, approve the collect request to release it.",UPI Scam
"hey ur wallet kyc expired, sort it here [link] before it stops working",KYC Scam
"Sir, I need to update my KYC at the branch tomorrow.",Safe
"yaar kal ka match dekha kya, kitna accha tha 👉",Safe
"hello, bhai ye payment request accept kr, ₹4,999 milega!!!",UPI Scam
Attention: A new device tried to log into your account from an unrecognized location. Please verify your identity using the link below to restore access. This is a final reminder before suspension. Team HDFC,Phishing
Quick update: shaam ko ghar aate waqt sabzi le aana,Safe
your payment could not be verified. Approve the request on BHIM UPI to confirm the transaction.,UPI Scam
"✅ yo ur sim kyc pending, will be deactivated if not done by tonight",KYC Scam
"Reminder: bhai transaction fail ho gaya tha, dobara pin dalke approve kar de",UPI Scam
"Dear applicant, thank you for ur interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹3,300, which will be returned along with your first salary.",Fake Job
the bank asked me to visit the branch for KYC!!!,Safe
"Hello, There was an attempt to change your registered mobile number. Update your details immediately to avoid permanent suspension. - PNB Alerts",Phishing
"Sir, As per RBI guidelines, your [BANK] account KYC must be updated within 30 minutes using the link below: [LINK] 👉",KYC Scam
"quick update: sir aapka refund ₹3,300 ka process ho raha hai, bank details [link] pe daal dijiye",Refund Scam
"💰 Reminder: Good afternoon, this is regarding your recent Paytm transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet.",OTP Scam
Rakesh reminded everyone in the family group to never click unknown links claiming refunds,Safe
"Hi, PAN verifyy nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega",KYC Scam
"i checked my kyc status online on hdfc's official website, it's already verified.",Safe
"Your SIM card number has been selected for a [AMOUNT] cash reward, claim within 24 hours.",Lottery Scam
"Ur merchant payment of ₹25,000 is on hold, approve the collect request to release it.",UPI Scam
"💰 Dear customer, we detected unusual activity on yr account. To prevent temporary suspension, please complete verification through the provided link immediately. Kotak takes your account security seriously and this step is necessary to protect your funds.",Phishing
"This is Paytm support, ur recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID. ⚠️",UPI Scam
My PNB statement shows the salary credit came in on the 1st as usual.,Safe
"You have received a payment request of ₹15,000 on PhonePe. Approve it to recieve the money.",UPI Scam
"Reminder: [BANK] security alert: unusual login detected, confirm identity at [LINK] in the next 1 hour.",Phishing
"You have received a payment request of ₹15,000 on PhonePe. Approve it to receive the money.",UPI Scam
"We are currently hiring for a remote data entry role that requires no prior experience. Successful candidates can earn up to ₹10,000 per day by completing basic online forms. To reserve yr spot in this month's batch, please pay a small registration fee, fully refundable after your first week of work.",Fake Job
"Sir, mera SBI ka statement aa gaya, salary credit ho gayi!!!",Safe
"refund pending, click [LINK] to claim [AMOUNT].",Refund Scam
"Hi, Your PAN details could not be verified. Update your KYC at [LINK] before your account is frozen!!!",KYC Scam
"We are reaching out from the HDFC security desk regarding suspicious activity detected on yr account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place. ✅",OTP Scam
"PAN verifyy nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega ❗",KYC Scam
"aapko [AMOUNT] ka collect request aaya hai, accept kar lijiye paise milenge.",UPI Scam
"You have received a payment request of ₹1,200 on BHIM UPI. Approve it to receive the money.",UPI Scam
"Hello, This is to inform you that your Aadhaar and PAN linked KYC verification with [BANK] has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] in the next 1 hour to ensure uninterrupted access to your account and UPI services.",KYC Scam
"hey ur wallet kyc expired, sort it here [LINK] before it stops working 💰",KYC Scam
Got my new debit card at the branch after completing the standard verifiction.,Safe
"Lucky winner! Prize of ₹500 waiting, contact [PHONE].",Lottery Scam
"dear customer, as per our records your recent order was cancelled and a refund of ₹99 is due to be credited to your account. to ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"This is regarding ur pending income tax refund of ₹1,999. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund.",Refund Scam
"⚠️ This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"sir aapke account me kisi aur device se login hua hai, turant verify kariye [LINK] 💰",Phishing
Ur KYC verification has expired. Please update it right now to avoid account suspension.,KYC Scam
"Hi, aapka payment Google Pay pe pending hai, jaldi accept karein warna cancel ho jayega",UPI Scam
"Saw a news report about a fake job scam targeting college students, good to stay alert.",Safe
"sir aapka kyc pending hai, [LINK] pe turant update kar dijiye",KYC Scam
I asked the bank representative to verify their employee ID before continuing the call.,Safe
"Hello, I set up auto-debit for my electricity bill through BHIM UPI.",Safe
"Dear customer, as per our records your recent order was cancelled and a refund of ₹2,500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
THIS IS TO INFORM YOU THAT YOUR AADHAAR AND PAN LINKED KYC VERIFICATION WITH ICICI HAS NOT BEEN UPDATED AS PER THE NEW COMPLIANCE GUIDELINES. KINDLY COMPLETE THE VERIFICATION PROCESS THROUGH [LINK] IMMEDIATELY TO ENSURE UNINTERRUPTED ACCESS TO YOUR ACCOUNT AND UPI SERVICES.,KYC Scam
"Dear customer, as per our records your recent order was cancelled and a refund of ₹4,999 is due to be credited to yr account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"Sir, We noticed a suspicious login on your HDFC account, secure it by tonight at [LINK].",Phishing
"aapki id se ek naya device add hua hai, agar aap nahi the toh [link] pe report karein",Phishing
CONFIRM OTP NOW TO AVOID BLOCK. 🚨,OTP Scam
"Paid the the shopping site bill through Google Pay, order confirmed!!!",Safe
Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] immediately,KYC Scam
"Winner announced: ₹2,500 cash prize, claim now.",Lottery Scam
