text,label
"SIR AAPKA RESUME SHORTLIST HUA HAI, ₹500 DEPOSIT KARKE APNA TASK ACCOUNT ACTIVATE KAREIN",Fake Job
Quick update: naye ghar ka rent UPI se transfer kar diya,Safe
"hey ur Meesho refund of ₹799 is ready, just confirm ur bank details here [LINK]",Refund Scam
"Government scheme is hiring work-from-home staff for online surveys, join now and earn ₹4,999 daily.",Fake Job
"SIR, AAPKA AN ONLINE STORE ORDER CANCEL HO GAYA, REFUND KE LIYE ACCOUNT NUMBER BHEJ DIJIYE",Refund Scam
"Hi, We have detected unusual login activity on your Axis Bank account. Please verify your identity using the link below to restore access!!! ✅",Phishing
"Ok so, aapko Diwali offer me gift mila hai, jaldi [LINK] pe register karein ❗",Lottery Scam
"SIR AAPKA RESUME SHORTLIST HUA HAI, ₹99 DEPOSIT KARKE APNA TASK ACCOUT ACTIVATE KAREIN",Fake Job
"We are recruiting for a part-time job, salary credited daily, first deposit ₹10,000 to unlock your task dashboard.",Fake Job
"YR FLIGHT LANDS AT 6, I'LL PICK YOU UP FROM THE AIRPORT.",Safe
"Just so you know - yo easy task job available, ₹4,999 daily, join our telegram group now!!!",Fake Job
"FYI - Lucky winner! Prize of ₹10,000 waiting, contact [PHONE].",Lottery Scam
"Ok so, This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID. ⚠️",UPI Scam
"Work from home, ₹500/day, DM to apply. ✅",Fake Job
"Btw, Your flight lands at 6, I'll pick you up from the airport.",Safe
"Hi, You should have received a code just now, what does it say? ✅",OTP Scam
"hey ur Flipkart refund of ₹10,000 is ready, just confirm ur bank details here [LINK]",Refund Scam
"sir aapka refund ₹99 ka process ho raha hai, bank details [LINK] pe daal dijiye",Refund Scam
FYI - You have been selected as a lucky winner of a brand-new smartphone in our festival giveaway. Claim now at [LINK].,Lottery Scam
"For KYC completion, please provide the one-time password sent to your registered mobile. Failure to provide the code now will result in your card being blocked. 👉",OTP Scam
"yr Google Pay transaction of ₹1,999 failed. Enter your PIN again to complete it.",UPI Scam
"As per RBI guidelines, your HDFC account KYC must be updated today itself using the link below: [LINK]",KYC Scam
Just so you know - office meeting 4 baje reschedule ho gayi hai,Safe
"FYI - I JUST FINISHED MY WORKOUT, FEELING GREAT.",Safe
Yr resume has been shortlisted for a remote internship. Pay a refundable registration fee of ₹99 to confirm your seat.,Fake Job
"Hello, There was an attempt to change your registered mobile number. Click [LINK] to confirm it was you. This must be completed by 5 PM today.",Phishing
"We offer home-based typing jobs with guaranteed daily income of ₹15,000. Join our Telegram channel to get started",Fake Job
"Note: quick note - ur upi kyc not done, complete it [LINK] today itself",KYC Scam
"Sir plz share the OTP sent to your number so I can complete the verification. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"A message just went to ur phone, please tell me the digits. If you don't share the code within 2 minutes, your account will be locked permanently. ❗",OTP Scam
this is to inform you that your aadhaar and pan linked kyc verification with kotak has not been updated as per the new compliance guidelines. kindly complete the verification process through [link] in the next 1 hour to ensure uninterrupted access to yr account and upi services!!!,KYC Scam
"Btw, Earn ₹25,000 daily, no experience needed, join now.",Fake Job
"quick, accept the request i sent, its ur cashback of ₹500",UPI Scam
"❗ I am calling from Bank of Baroda fraud department, tell me the OTP to block the fraudulent transaction. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"❗ Sir, badhai ho! aap ₹2,500 ke voucher ke winner hain, [LINK] pe claim karein",Lottery Scam
"💰 heyy u won ₹799 in our lucky draw, msg us on [PHONE] to claim it",Lottery Scam
👉 Attention: Your HDFC net-banking password reset request could not be verified. Click [LINK] to confirm it was you. - HDFC Alerts,Phishing
"Dear Account Holder, We noticed a login attempt from a device we don't recognize. Download the verification form from [LINK] and submit it today. This is a final reminder before suspension. - ICICI Alerts",Phishing
"Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹500, which will be returned along with your first salary.",Fake Job
"FYI - quick ur courier refund is pending, fill this [LINK] to get it",Refund Scam
"Hi, yo easy task job available, ₹10,000 daily, join our telegram group now",Fake Job
"This is ur UPI app support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID!!!",UPI Scam
"Winner announced: [AMOUNT] cash prize, claim now.",Lottery Scam
"aapka Amazon order cancel ho gaya, refund ke liye acount number bhej dijiye",Refund Scam
"✅ HELLO, THE KYC FORM AT THE BRANCH JUST NEEDED MY AADHAAR COPY AND A SIGNATURE, NOTHING ELSE.",Safe
"Work from home, ₹25,000/day, DM to apply.",Fake Job
"Dear customer, as per our records your recent order was cancelled and a refund of ₹500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
Your your UPI app transaction of ₹99 failed. Enter your PIN again to complete it.,UPI Scam
"Dear Customer, Ur email linked to Canara Bank internet banking needs re-verification. Kindly re-verify your account information to continue using our services. Failure to act will result in account closure. Thank you, Customer Support",Phishing
"your SIM card KYC needs re-verification, or your services may be disconnected within 24 hours!!!",KYC Scam
"Dear customer, we detected unusual activity on your account. To prevent temporary suspension, plz complete verification through the provided link immediately. Bank of Baroda takes your account security seriously and this step is necessary to protect your funds.",Phishing
"Just so you know - aapki id se ek naya device add hua hai, agar aap nahi the toh [LINK] pe report karein",Phishing
"bhai transaction fail ho gaya tha, dobara pin dalke approve kar de 👉",UPI Scam
"hello, Dear customer, as per the latest RBI directive, all bank accounts must complete re-KYC verification. Our records show that your KYC is currently incomplete. To avoid any interruption to your banking services, plz visit [LINK] and submit the required documents at the earliest.",KYC Scam
your SBI account will be blocked today itself unless you verify via [LINK].,Phishing
"We are recruiting for a part-time job, salary credited daily, first deposit ₹1,999 to unlock your task dashboard.",Fake Job
"we are reaching out from the pnb security desk regarding suspicious activity detected on your account earlier today. as part of standard verification, a code has been dispatched to your phone. pls share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"⚠️ kindly tell me the otp to confirm your identity as per rbi guidelines. if the otp is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
Your net banking will be deactivated by 5 PM today unless you re-verify at [LINK].,Phishing
i'm attaching the notes from today's lecture.,Safe
"Quick update: sir aapka naam lucky draw me nikla hai ₹799 ka, processing fee bhejkar claim karein!!!",Lottery Scam
"🚨 action required — ur card access will be suspended today itself, resolve at [link].",Phishing
"Sir, The wifi at home is acting up again, can you check the router?",Safe
Please forward the code you received to complete ur card upgrade.,OTP Scam
"FYI - To claim your cashback of ₹2,500, accept the collect request sent to your UPI ID.",UPI Scam
🚨 KYC complete karne ke liye jo otp aaya hai wo confrm kar dijiye,OTP Scam
"Your resume has been shortlisted for a remote internship. Pay a refundable registration fee of ₹15,000 to confirm your seat.",Fake Job
"Hi, sir aapka resume shortlist hua hai, ₹15,000 deposit karke apna task account activate karein",Fake Job
"part time job available hai, form fill karke ₹25,000 milega, abhi apply karein",Fake Job
"DEAR ACCOUNT HOLDER, YOUR ONLINE BANKING SESSION WAS FLAGGED FOR REVIEW. UPDATE YOUR DETAILS IMMEDIATELY TO AVOID PERMANENT SUSPENSION. DELAY MAY LEAD TO YOUR CARD BEING BLOCKED. TEAM ICICI",Phishing
"Ur name has been picked in the Diwali dhamaka lucky draw for ₹500, contact [PHONE] immediately.",Lottery Scam
"Hi, papa ne bola OTP kabhi kisi ko mat dena ✅",Safe
"hey ur Amazon refund of ₹2,500 is ready, just confrm ur bank details here [LINK]",Refund Scam
"Sir, aapka [BANK] accout secure karne ke liye code batana padega",OTP Scam
"The new season of that show just dropped, have you watched it?",Safe
"Reminder: Traffic on the highway is heavy today, take the service road!!!",Safe
"dear Valued Customer, A new device tried to log into your account from an unrecognized location. Visit [LINK] within the next few hours to avoid disruption. This is a final reminder before suspension. Thank you, Customer Support",Phishing
"for KYC completion, pls provide the one-time password sent to your registered mobile. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"🚨 ok so, a refund has been initiated to yr account. confirm your bank details at [link] to receive it.",Refund Scam
✅ Attention: System maintenance requires customers to re-confirm login credentials. Log in through [LINK] and re-confirm ur credentials. Failure to act will result in account closure.,Phishing
I have a job interview tomorrow and the recruiter asked me to bring my documents.,Safe
"sir, bank verification ke liye otp mujhe forward kar do",OTP Scam
"✅ hey ur an online store refund of ₹799 is ready, just confirm ur bank details here [LINK]",Refund Scam
Ur HDFC account will be blocked within 30 minutes unless you verify via [LINK].,Phishing
"Ok so, Remember to never click on links from unknown numbers claiming to be your bank.",Safe
"Hello, Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹4,999 per day.",Fake Job
"fyi - dear applicant, thank you for your interest in our organization. we are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. to activate your employee id and receive your first task, kindly deposit a refundable amount of ₹3,300, which will be returned along with your first salary.",Fake Job
"hey i sent a collect request on your UPI app for ₹99, jus approve it to get the money. ✅",UPI Scam
"Heads up: sir aapka resume shortlist hua hai, ₹99 deposit karke apna task account activate karein",Fake Job
Your Google Pay transaction of [AMOUNT] failed. Enter your PIN again to complete it. ❗,UPI Scam
"AXIS BANK SECURITY ALERT: UNUSUAL LOGIN DETECTED, CONFIRM IDENTITY AT [LINK] WITHIN 24 HOURS.",Phishing
"Your payment of ₹4,999 was reversed by mistake, kindly share your account details to receive it back.",Refund Scam
"sir aapka refund ₹4,999 ka process ho raha hai, bank details [LINK] pe daal dijiye",Refund Scam
🚨 Security notice: confirm identity now — [LINK],Phishing
"I'll be a little late for the meeting, stuck in traffic.",Safe
"Hello, The recipe turned out really well, thanks for sharing it.",Safe
"sir aapka refund ₹1,200 ka process ho raha hai, bank details [link] pe daal dijiye",Refund Scam
YOUR KYC VERIFICATION HAS EXPIRED. PLEASE UPDATE IT RIGHT NOW TO AVOID ACCOUNT SUSPENSION.,KYC Scam
"FYI - You'll get an SMS in a few seconds, please read it to me when it arrives. This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"🚨 Your payment of ₹1,200 was reversed by mistake, kindly share your accout details to receive it back.",Refund Scam
"❗ Scan the QR code we've sent and enter your PIN to receive your payment of ₹25,000.",UPI Scam
"Scan the QR code we've sent and enter your PIN to receive your payment of ₹15,000.",UPI Scam
"Your name has been picked in the Diwali dhamaka lucky draw for [AMOUNT], contact [PHONE] immediately. 👉",Lottery Scam
Your [BANK] account will be blocked today itself unless you verify via [LINK].,Phishing
"To reverse the wrong debit, we require the OTP sent to you just now. This is your last chance, share the OTP or the transaction will be reported as fraud. ❗",OTP Scam
"Heads up: aapka UPI kyc na hone ki wajah se band ho sakta hai, abhi verify karein [LINK] ❗",KYC Scam
Quick update: Your Aadhaar-linked KYC is incomplete. Complete the process at [LINK] to keep your account active.,KYC Scam
"Note: yo u got selected for ₹500 cash prize, hurry claim before it expires",Lottery Scam
"Hello, Share the code with me and I'll process your pending refund right away.",OTP Scam
"Btw, KYC expired, verify at [LINK].",KYC Scam
👉 hii ur kyc is pending pls updat asap or ur acc will b blocked [LINK],KYC Scam
"👉 i am calling from Axis Bank fraud department, tell me the OTP to block the fraudulent transaction.",OTP Scam
"Dear Valued Customer, Your account access has been temporarily restricted due to a security check. Please re-enter yr login details on the page linked below. Failure to act will result in account closure. Regards, SBI Security Team",Phishing
"hi, a new device tried to log into your account from an unrecognized location. please verify your identity using the link below to restore access. failure to act will result in account closure. regards, hdfc security team",Phishing
"OK SO, DEAR CUSTOMER, AS PER THE LATEST RBI DIRECTIVE, ALL BANK ACCOUNTS MUST COMPLETE RE-KYC VERIFICATION. OUR RECORDS SHOW THAT YOUR KYC IS CURRENTLY INCOMPLETE. TO AVOID ANY INTERRUPTION TO YOUR BANKING SERVICES, PLEASE VISIT [LINK] AND SUBMIT THE REQUIRED DOCUMENTS AT THE EARLIEST.",KYC Scam
You have received a payment request of ₹99 on your UPI app. Approve it to receive the money,UPI Scam
"✅ Sir, bhai ye payment request accept kr, ₹3,300 milega",UPI Scam
"❗ sir aapka naam lucky draw me nikla hai ₹799 ka, processing fee bhejkar claim karein",Lottery Scam
"Reminder: Check your inbox, there's a number we need for confirmation.",OTP Scam
"SIM ka kyc pending hai, by tomorrow morning tak update na kiya toh number band ho jayega",KYC Scam
"Enter UPI PIN to get refund of ₹15,000. 👉",UPI Scam
"We are reaching out from the Axis Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place!!!",OTP Scam
"just so you know - Earn up to ₹99 weekly by liking YouTube videos and rating products, deposit ₹99 to activate your task account. ⚠️",Fake Job
"✅ Hi sir, Your account access has been temporarily restricted due to a security check. Confirm your card details through the secure form we sent. Delay may lead to your card being blocked. - Online Banking Team",Phishing
Your net banking will be deactivatd within 2 hours unless you re-verify at [LINK].,Phishing
"booked my train tickets and paid via Paytm, got the confirmation instantly!!!",Safe
Just so you know - Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] immediately,KYC Scam
"Scan the QR code we've sent and enter your PIN to receive your payment of ₹10,000. 👉",UPI Scam
"AAPKA ACCOUNT TEMPORARILY HOLD PE HAI, VERIFYY KIJIYE YAHAN [LINK] ❗",Phishing
"Hello, part time job available hai, form fill karke ₹4,999 milega, abhi apply karein",Fake Job
"we are reaching out from the bank of baroda security desk regarding suspicious activity detected on your account earlier today. as part of standard verifcation, a code has been dispatched to your phone. please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"Your Amazon order was cancelled and a refund of ₹10,000 is being processed, verify your card at [LINK].",Refund Scam
Heads up: I'll pick up the cake on my way home.,Safe
"Sir, heyy u won ₹799 in our lucky draw, msg us on [PHONE] to claim it",Lottery Scam
"dear winner, we are delighted to inform you that yr mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹25,000. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
Reminder: Kindly tell me the OTP to confirm your identity as per RBI guidelines.,OTP Scam
Your resume has been shortlisted for a remote internship. Pay a refundable registration fee of [AMOUNT] to confirm your seat.,Fake Job
"🚨 FYI - We noticed a suspicious login on your Canara Bank account, secure it by tonight at [LINK].",Phishing
"quick, accept the request i sent, its ur cashback of ₹25,000 ✅",UPI Scam
Reminder: I'm attaching the notes from today's lecture!!!,Safe
"sir aapka resume shortlist hua hai, ₹10,000 deposit karke apna task acount activate karein!!!",Fake Job
"Your SIM card KYC needs re-verification, or your services may be disconnected right now",KYC Scam
We could not process your gas subsidy refund. Please confrm your bank details via [LINK]. ⚠️,Refund Scam
"Reminder: PAN verify nahi hua hai, jaldi kyc complete karo warna account freeze ho jayega",KYC Scam
"Dear Accout Holder, We noticed a login attempt from a device we don't recognize. Complete the security check at [LINK] to unlock your account. - Canara Bank Alerts",Phishing
Your KYC verification has expired. Please update it by 5 PM today to avoid account suspension.,KYC Scam
"Reminder: I am calling from Bank of Baroda fraud department, tell me the OTP to block the fraudulent transaction.",OTP Scam
Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹500 per day.,Fake Job
"Btw, It's good practice to verify any refund message directly through the official app, not links in SMS.",Safe
"yo u got selected for ₹15,000 cash prize, hurry claim before it expires",Lottery Scam
"aapka tax refund approve ho gaya hai, verify karne ke liye OTP bata dijiye!!!",Refund Scam
"🚨 We are reaching out from the SBI security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
note: my salary slip and pnb account details matched perfectly this month.,Safe
"SIM ka kyc pending hai, within 30 minutes tak update na kiya toh number band ho jayega!!!",KYC Scam
Your Axis Bank account will be blocked today itself unless you verify via [LINK]. 💰,Phishing
"HEADS UP: HEY UR AMAZON REFUND OF ₹1,999 IS READY, JUST CONFIRM UR BANK DETAILS HERE [LINK]",Refund Scam
Just so you know - bank verification ke liye OTP mujhe forward kar do,OTP Scam
"Note: Earn up to ₹500 weekly by liking YouTube videos and rating products, deposit ₹500 to activate your task account.",Fake Job
"✅ hii congrats ur selected for online typing job, pay ₹1,200 registration to confirm seat",Fake Job
"A refund of ₹4,999 is pending. Enter your UPI PIN to recive it.",UPI Scam
"We noticed a suspicious login on your Axis Bank accout, secure it before midnight at [LINK].",Phishing
The Meesho delivery agent confirmed the order before handing it over.,Safe
"hi, This is regarding your pending income tax refund of ₹99. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund. 💰",Refund Scam
"🚨 Congratulations! Your number has won ₹1,200 in the KBC lucky draw. Contact us at [PHONE] to claim your prize",Lottery Scam
"i just finished my workout, feeling great.",Safe
"your meesho order was cancelled and a refund of ₹4,999 is being processed, verfy your card at [link]. ❗",Refund Scam
"Hi, I just finished my workout, feeling great.",Safe
Enter UPI PIN to get refund of ₹500.,UPI Scam
"yr merchant payment of ₹1,999 is on hold, approve the collect request to release it.",UPI Scam
"Action required — your card access will be suspended immediatly, resolve at [LINK].",Phishing
"we are reaching out from the sbi security desk regarding suspicious activity detected on your acount earlier today. as part of standard verification, a code has been dispatched to your phone. please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"❗ Reminder: aapka tax refund approve ho gaya hai, verify karne ke liye OTP bata dijiye",Refund Scam
FYI - Your wallet refund is stuck. Please share your OTP to release the pending amount.,Refund Scam
FYI - Your KYC verification has expired. Please update it immediately to avoid account suspension.,KYC Scam
"✅ Reminder: Your SIM card KYC needs re-verification, or your services may be disconnected right now.",KYC Scam
"WE ARE CURRENTLY HIRING FOR A REMOTE DATA ENTRY ROLE THAT REQUIRES NO PRIOR EXPERIENCE. SUCCESSFUL CANDIDATES CAN EARN UP TO ₹799 PER DAY BY COMPLETING BASIC ONLINE FORMS. TO RESERVE UR SPOT IN THIS MONTH'S BATCH, PLEASE PAY A SMALL REGISTRATION FEE, FULLY REFUNDABLE AFTER YOUR FIRST WEEK OF WORK.",Fake Job
"Dear customer, as per our records your recent order was cancelled and a refund of [AMOUNT] is due to be credited to ur account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided",Refund Scam
"sir aapka resume shortlist hua hai, ₹99 deposit karke apna task account activate karein!!!",Fake Job
"it's good practice to verfy any refund message directly through the official app, not links in SMS!!! ⚠️",Safe
✅ YOUR KYC VERIFCATION HAS EXPIRED. PLEASE UPDATE IT RIGHT NOW TO AVOID ACCOUNT SUSPENSION.,KYC Scam
"💰 We are reaching out from the ICICI security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place!!!",OTP Scam
"Scan the QR code we've sent and enter your PIN to receive ur payment of ₹1,200. 💰",UPI Scam
"Hello, aapko online job ke liye select kar liya gaya hai, ₹3,300 registration fee jama karein",Fake Job
"NOTE: I LOVED THE BIRYANI WE HAD LAST NIGHT, LET'S GO AGAIN.",Safe
Yr profile needs re-verification. [LINK],Phishing
"Reminder: aapka payment Google Pay pe pending hai, jaldi accept karein warna cancel ho jayega",UPI Scam
Bank has flagged your account for KYC non-compliance. Submit documents via [LINK] imediately.,KYC Scam
"This is to inform you that you have won a scholarship prize of ₹10,000, share your bank details to receive it.",Lottery Scam
"Dear Accnt Holder, We noticed a login attempt from a device we don't recognize. Kindly re-verify your account information to continue using our services. This must be completed today itself. Team [BANK]!!! ⚠️",Phishing
"Just so you know - Our office had a session on identifying phishing emails, it was really useful.",Safe
"hey this is regarding ur Axis Bank acc, we saw a weird login plz check [LINK]",Phishing
attention: Your account access has been temporarily restricted due to a security check. Log in through [LINK] and re-confirm your credentials. - Axis Bank Alerts,Phishing
"✅ This is to inform you that yr SBI account has been temporarily restricted following a routine security audit. To restore full access, kindly complete the identity verification process at [LINK] within the next 24 hours. We apologize for any inconvenience caused.",Phishing
The ICICI app itself reminds users to never share OTP with anyone over call.,Safe
"This is Paytm support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
Ur Aadhaar-linked KYC is incomplete. Complete the process at [LINK] to keep your account active,KYC Scam
Your Aadhaar-linked KYC is incomplete. Complete the process at [LINK] to keep yr account active!!!,KYC Scam
Bank has flagged yr account for KYC non-compliance. Submit documents via [LINK] immediately.,KYC Scam
"Note: yo ur refund is stuck, enter pin on the request to release it",UPI Scam
"A message just went to your phone, please tell me the digits. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"sir aapke account me kisi aur device se login hua hai, turant verfy kariye [LINK]",Phishing
"sir aapka resume shortlist hua hai, ₹99 deposit karke apna task accnt activate karein",Fake Job
"You won ₹1,999! Claim at [LINK].",Lottery Scam
aapka SBI account secure karne ke liye code batana padega,OTP Scam
"REMINDER: SIR AAPKA RESUME SHORTLIST HUA HAI, ₹10,000 DEPOSIT KARKE APNA TASK ACCOUNT ACTIVATE KAREIN.",Fake Job
"Lucky winner! Prize of ₹1,200 waiting, contact [PHONE]!!!",Lottery Scam
"❗ Dear User, We have detected unusual login activity on your PNB account. Please re-enter your login details on the page linked below. Access will be permanently removed if not verified soon. Thank you, Customer Support",Phishing
"dear customer, as per our records ur recent order was cancelled and a refund of ₹799 is due to be credited to your account. to ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided!!!",Refund Scam
I reported a suspicious message asking for OTP to my bank's fraud helpline.,Safe
"YOUR MEESHO ORDER WAS CANCELLED AND A REFUND OF ₹2,500 IS BEING PROCESSED, VERIFY YOUR CARD AT [LINK].",Refund Scam
"This is to inform you that you have won a scholarship prize of [AMOUNT], share your bank details to receive it!!!",Lottery Scam
attention: your debit card has been temporarily blocked as a precaution. visit [link] within the next few hours to avoid disruption. delay may lead to your card being blocked. - hdfc alerts,Phishing
"I am calling from Axis Bank fraud department, tell me the OTP to block the fraudulent transaction. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
Just so you know - The bank sent an advisory reminding customers to never share OTP or PIN over the phone. 🚨,Safe
aapka Bank of Baroda account secure karne ke liye code batana padega!!!,OTP Scam
"selected for online job, deposit ₹799 to activate account.",Fake Job
"Quick update: heyy u won ₹3,300 in our lucky draw, msg us on [PHONE] to claim it!!!",Lottery Scam
"❗ Sir, Earn ₹3,300 daily, no experience needed, join now.",Fake Job
"earn up to ₹25,000 weekly by liking YouTube videos and rating products, deposit ₹25,000 to activate your task account.",Fake Job
"sir aapka naam lucky draw me nikla hai ₹10,000 ka, processing fee bhejkar claim karein!!!",Lottery Scam
"Banks will never call you asking for ur OTP, so please be careful.",Safe
"Transferred ₹4,999 to my brother for his college fees via UPI.",Safe
pooja asked me to confirm the upi payment befor sending the invoice.,Safe
"Hi, Your ICICI account has failed our routine security verification. Reply with your registered email at [EMAIL] to confirm ownership. Access will be permanently removed if not verified soon.",Phishing
"Payment pending, approve now on BHIM UPI. 🚨",UPI Scam
"mausi ka birthday hai kal, gift le liya kya!!!",Safe
"Heads up: It's good practice to verify any refund message directly through the official app, not links in SMS.",Safe
heads up: aapka [bank] account secure karne ke liye code batana padega,OTP Scam
"Your Meesho order was cancelled and a refund of ₹10,000 is being processed, verify your card at [LINK].",Refund Scam
"🚨 Btw, Dear customer, as per our records your recent order was cancelled and a refund of ₹1,999 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
💰 Heads up: payment recieve karne ke liye ye UPI request approve karo,UPI Scam
"👉 job confirmed! Pay ₹1,999 registration fee to start.",Fake Job
"As per RBI guidelines, your Kotak acount KYC must be updated in the next 1 hour using the link below: [LINK]!!!",KYC Scam
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of ₹1,200. To claim your winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
Just so you know - madam Aadhaar KYC update na karne par account block ho jayega,KYC Scam
Your resume has been shortlisted for a remote internship. Pay a refundable registration fee of ₹99 to confirm your seat.,Fake Job
"BTW, MEETING KE NOTES BHEJ DENA MUJHE BHI",Safe
My refund from Amazon reflected in my account exactly as the order page predicted.,Safe
This is regarding yr pending income tax refund of ₹500. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund,Refund Scam
"Quick update: aapka number KBC lucky draw me select hua hai, ₹99 jeetne ke liye [PHONE] par contact karein ⚠️",Lottery Scam
"Hi sir, A new device tried to log into your account from an unrecognized location. Complete the security check at [LINK] to unlock your account. Regards, [BANK] Security Team 👉",Phishing
"This is regarding ur pending income tax refund of ₹4,999. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund.",Refund Scam
Attention: There was an attempt to change your registered mobile number. Our representative will call you at [PHONE]; please keep your details ready. - ICICI Alerts,Phishing
"Btw, Our system just sent something to your number, tell me what it shows.",OTP Scam
"FYI - aapka the shopping site order cancel ho gaya, refund ke liye account number bhej dijiye",Refund Scam
"Your refund of ₹3,300 from Meesho is ready. Click [LINK] to claim it.",Refund Scam
✅ hello ma'am yr account login was flagged pls confirm [link]!!!,Phishing
"Enter UPI PIN to get refund of ₹10,000. 👉",UPI Scam
"🚨 Heads up: sir aapka resume shortlist hua hai, ₹1,200 deposit karke apna task account activate karein.",Fake Job
Share the code with me and I'll process yr pending refund right away.,OTP Scam
fyi - i transferred the rent through upi.,Safe
"Btw, We are reaching out from the SBI security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"btw, Police issued a warning about fraudulent calls asking people to install remote access apps.",Safe
"Note: sir aapka resume shortlist hua hai, ₹10,000 deposit karke apna task account activate karein",Fake Job
"We need the verifcation code to process your refund, please share it.",OTP Scam
"Hello, Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹2,500 per day.",Fake Job
Scan the QR code we've sent and enter your PIN to receive your payment of ₹99.,UPI Scam
"Hi, Congrats, you've won a smartphone! Click [LINK]",Lottery Scam
"My the shopping site order got delivered on time, no complaints.",Safe
"Selected for online job, deposit ₹25,000 to activate account. 👉",Fake Job
"Your resume has been shortlisted for a remote internship. Pay a refundable registration fee of ₹10,000 to confirm your seat.",Fake Job
"Hi, We noticed a login attempt from a device we don't recognize. Log in through [LINK] and re-confirm your credentials. This must be completed before the day ends. Regards, Bank of Baroda Security Team",Phishing
"Hello, Your SIM card KYC needs re-verification, or your services may be disconnected immediately.",KYC Scam
"Sir, The bank sent an advisory reminding customers to never share OTP or PIN over the phone.",Safe
"✅ Reminder: yo ur online banking got a weird login attempt, verify asap [LINK]",Phishing
Yr income tax refund of ₹500 has been approved. Verify your bank details at [LINK] to receive the amount.,Refund Scam
"bhai ye payment request accept kr, ₹3,300 milega 💰",UPI Scam
"Btw, Please read the verification number aloud, our system will auto-cancel the charge.",OTP Scam
"💰 Dear Customer, A password change request was raised on your account today. Download the verifcation form from [LINK] and submit it today.",Phishing
"I'm going for a morning walk, join me if you're free.",Safe
The HR called to confirm my joining date for the new job.,Safe
"hi sir, your account has been placed under temporary hold pending review. complete the security check at [link] to unlock your account!!!",Phishing
"Hi, Police issued a warning about fraudulent calls asking people to install remote access apps!!!",Safe
bhai kyc updat krdo warna acc band ho jayega!!!,KYC Scam
"🚨 Sir, hi there's an issue with ur bank login, fix it here [LINK] before it gets blocked",Phishing
❗ your net banking will be deactivatd today itself unless you re-verify at [link].,Phishing
"Quick update: Government scheme is hiring work-from-home staff for online surveys, join now and earn ₹1,999 daily.",Fake Job
