text,label
"HELLO, RECEIVED THE CONFIRMATION EMAIL FOR MY NEW JOB OFFER FROM THE HR TEAM.",Safe
"✅ System maintenance requires customers to re-confirm login credentials. Reply with your registered email at [EMAIL] to confirm ownership. Delay may lead to your card being blocked. Regards, Axis Bank Security Team",Phishing
"✅ Government scheme is hiring work-from-home staff for online surveys, join now and earn ₹1,999 daily.",Fake Job
"THIS IS TO INFORM YOU THAT YOU HAVE WON A SCHOLARSHIP PRIZE OF ₹799, SHARE YOUR BANK DETAILS TO RECEIVE IT.",Lottery Scam
"aaj weather bahut accha hai, chalo ghumne chalte hain.",Safe
Quick update: The HR called to confirm my joining date for the new job.,Safe
This is regarding your pending income tax refund of ₹799. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund ❗,Refund Scam
"Sir, send otp fast, refund waiting.",OTP Scam
"aapka number KBC lucky draw me select hua hai, ₹25,000 jeetne ke liye [PHONE] par contact karein",Lottery Scam
I completed my KYC in-person at the PNB branch with my Aadhaar and PAN.,Safe
"aapko ₹500 ka collect request aaya hai, accept kar lijiye paise milenge 💰",UPI Scam
"Sir, Dear customer, as per our records your recent order was cancelled and a refund of ₹500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided",Refund Scam
Account alert: unusual activity detected. Verfy at [LINK].,Phishing
"Your SIM card number has been selected for a ₹3,300 cash reward, claim within 24 hours.",Lottery Scam
"Ok so, We are currently hiring for a remote data entry role that requires no prior experience. Successful candidates can earn up to ₹799 per day by completing basic online forms. To reserve your spot in this month's batch, please pay a small registration fee, fully refundable after your first week of work.",Fake Job
"FYI - bhai ye payment request accept kr, ₹500 milega",UPI Scam
"mera SBI ka statement aa gaya, salary credit ho gayi",Safe
"sir aapka naam lucky draw me nikla hai ₹15,000 ka, processing fee bhejkar claim karein",Lottery Scam
"hey i sent a collect request on Google Pay for [AMOUNT], jus approve it to get the money",UPI Scam
Enter UPI PIN to get refund of [AMOUNT].,UPI Scam
"DEAR CUSTOMER, AS PER OUR RECORDS YOUR RECENT ORDER WAS CANCELLED AND A REFUND OF ₹10,000 IS DUE TO BE CREDITED TO YOUR ACCOUNT. TO ENSURE THE REFUND REACHES THE CORRECT ACCOUNT, PLEASE CONFIRM YOUR BANK DETAILS AND REGISTERED MOBILE NUMBER THROUGH THE SECURE LINK PROVIDED.",Refund Scam
"You have received a payment request of ₹10,000 on PhonePe. Approve it to receive the money.",UPI Scam
"Hi, Our system flagged suspicious activity linked to your Kotak profile. Please re-enter your login details on the page linked below. Thank you, Customer Support",Phishing
FYI - We are unable to process your refund without your UPI PIN confirmation.,UPI Scam
"This is SBI customer care, please confirm the OTP you received for security purposes. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
Your merchant transction of ₹99 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.,UPI Scam
Karan asked me to confirm the UPI payment before sending the invoice!!!,Safe
Quick update: Got my new debit card at the branch after completing the standard verification!!!,Safe
My salary got credited to my ICICI account this morning. ✅,Safe
"Ok so, Banks will never call you asking for your OTP, so please be careful.",Safe
"Btw, The bank sent an advisory reminding customers to never share OTP or PIN over the phone.",Safe
"Quick update: just share the code u got, will sort the refund in 2 mins",OTP Scam
Complete KYC today itself or account will be blocked!!!,KYC Scam
"❗ A refund of ₹10,000 is pending. Enter your UPI PIN to receive it.",UPI Scam
"Just so you know - You have received a payment request of ₹3,300 on BHIM UPI. Approve it to receive the money.",UPI Scam
"There should be a message on your phone, can you check it for me? This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"Ok so, As part of our enhanced security measures, all customers are required to re-verify their login credentials. Your account currently shows incomplete verifcation, which may result in restricted access. Please visit [LINK] at your earliest convenience to avoid disruption to your banking services",Phishing
"Sir, I need to update my KYC at the branch tomorrow.",Safe
"hello, bhai ye payment request accept kr, ₹4,999 milega!!!",UPI Scam
Attention: A new device tried to log into your account from an unrecognized location. Please verify your identity using the link below to restore access. This is a final reminder before suspension. Team HDFC,Phishing
your payment could not be verified. Approve the request on BHIM UPI to confirm the transaction.,UPI Scam
"Dear applicant, thank you for ur interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹3,300, which will be returned along with your first salary.",Fake Job
"Hello, There was an attempt to change your registered mobile number. Update your details immediately to avoid permanent suspension. - PNB Alerts",Phishing
"Sir, As per RBI guidelines, your [BANK] account KYC must be updated within 30 minutes using the link below: [LINK] 👉",KYC Scam
"💰 Reminder: Good afternoon, this is regarding your recent Paytm transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet.",OTP Scam
"i checked my kyc status online on hdfc's official website, it's already verified.",Safe
"Your SIM card number has been selected for a [AMOUNT] cash reward, claim within 24 hours.",Lottery Scam
"Ur merchant payment of ₹25,000 is on hold, approve the collect request to release it.",UPI Scam
"💰 Dear customer, we detected unusual activity on yr account. To prevent temporary suspension, please complete verification through the provided link immediately. Kotak takes your account security seriously and this step is necessary to protect your funds.",Phishing
"This is Paytm support, ur recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID. ⚠️",UPI Scam
"You have received a payment request of ₹15,000 on PhonePe. Approve it to recieve the money.",UPI Scam
"We are currently hiring for a remote data entry role that requires no prior experience. Successful candidates can earn up to ₹10,000 per day by completing basic online forms. To reserve yr spot in this month's batch, please pay a small registration fee, fully refundable after your first week of work.",Fake Job
"Sir, mera SBI ka statement aa gaya, salary credit ho gayi!!!",Safe
"refund pending, click [LINK] to claim [AMOUNT].",Refund Scam
"We are reaching out from the HDFC security desk regarding suspicious activity detected on yr account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place. ✅",OTP Scam
"You have received a payment request of ₹1,200 on BHIM UPI. Approve it to receive the money.",UPI Scam
Got my new debit card at the branch after completing the standard verifiction.,Safe
"Lucky winner! Prize of ₹500 waiting, contact [PHONE].",Lottery Scam
"This is regarding ur pending income tax refund of ₹1,999. Our system was unable to verify your bank account details on file. Please update your information at [LINK] within 48 hours to avoid delay in receiving your refund.",Refund Scam
"⚠️ This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
Ur KYC verification has expired. Please update it right now to avoid account suspension.,KYC Scam
"Hi, aapka payment Google Pay pe pending hai, jaldi accept karein warna cancel ho jayega",UPI Scam
"Hello, I set up auto-debit for my electricity bill through BHIM UPI.",Safe
"Dear customer, as per our records your recent order was cancelled and a refund of ₹2,500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
THIS IS TO INFORM YOU THAT YOUR AADHAAR AND PAN LINKED KYC VERIFICATION WITH ICICI HAS NOT BEEN UPDATED AS PER THE NEW COMPLIANCE GUIDELINES. KINDLY COMPLETE THE VERIFICATION PROCESS THROUGH [LINK] IMMEDIATELY TO ENSURE UNINTERRUPTED ACCESS TO YOUR ACCOUNT AND UPI SERVICES.,KYC Scam
"Dear customer, as per our records your recent order was cancelled and a refund of ₹4,999 is due to be credited to yr account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"aapki id se ek naya device add hua hai, agar aap nahi the toh [link] pe report karein",Phishing
Your UPI ID will be blocked due to incomplete KYC. Update your details at [LINK] immediately,KYC Scam
"Winner announced: ₹2,500 cash prize, claim now.",Lottery Scam
Heads up: bank verifiction ke liye OTP mujhe forward kar do,OTP Scam
"Hi, Lucky winner! Prize of ₹799 waiting, contact [PHONE].",Lottery Scam
"i finished reading that book you recommended, it was great.",Safe
"Heads up: yo ur online banking got a weird login attempt, verfy asap [LINK]",Phishing
"Dear Account Holder, Ur registered device could not be authenticated this morning. Click [LINK] to confirm it was you. This must be completed before the day ends. Thank you, Customer Support ❗",Phishing
Quick update: payment recive karne ke liye ye UPI request approve karo,UPI Scam
"Dear Customer, Your email linked to [BANK] internet banking needs re-verification. Update your details immediately to avoid permanent suspension. Team [BANK]!!!",Phishing
THIS IS TO INFORM YOU THAT YOUR AADHAAR AND PAN LINKED KYC VERIFICATION WITH [BANK] HAS NOT BEEN UPDATED AS PER THE NEW COMPLIANCE GUIDELINES. KINDLY COMPLETE THE VERIFICATION PROCESS THROUGH [LINK] BEFORE MIDNIGHT TO ENSURE UNINTERRUPTED ACCESS TO YOUR ACCOUNT AND UPI SERVICES.,KYC Scam
"Hello, Let's finalize the guest list for the housewarming party.",Safe
"Reminder: quick, whats the otp that just came? need to verify ur txn",OTP Scam
"To reverse the wrong debit, we require the OTP sent to you just now. If you don't share the code within 2 minutes, your account will be locked permanently!!!",OTP Scam
This is to inform you that your Aadhaar and PAN linked KYC verification with [BANK] has not been updated as per the new compliance guidelines. Kindly complete the verification process through [LINK] within 2 hours to ensure uninterrupted access to your account and UPI services,KYC Scam
"Sir, We noticed a suspicious login on your HDFC account, secure it within 24 hours at [LINK].",Phishing
"Good afternoon, this is regarding your recent Google Pay transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet!!!",OTP Scam
"Quick updat: madam aapke card se galat login attempt hua hai, [LINK] pe confirm kar dijiye",Phishing
"Bank of Baroda security alert: unusual login detected, confirm identity at [LINK] right now.",Phishing
"🚨 We noticed a suspicious login on your Canara Bank account, secure it within 30 minutes at [LINK].",Phishing
"Good afternoon, this is regarding your recent PhonePe transaction which appears to be flagged for review. To release the hold and confirm this was you, our verification system has sent a one-time code to your registered mobile number. Kindly read it out so we can immediately clear the transaction and restore full access to your wallet!!!",OTP Scam
"Just so you know - mera KYC branch me ho gaya hai already, sab sahi hai",Safe
"Btw, mera Bank of Baroda ka statement aa gaya, salary credit ho gayi",Safe
"Ok so, Happy anniversary to you both!!!",Safe
"Hello madam, Multiple failed login attempts were recorded on your account. Update your details immediately to avoid permanent suspension. Access will be permanently removed if not verified soon. Thank you, Customer Support",Phishing
"Heads up: bhai ye job easy hai bas video like karni hai, ₹15,000 milega roz",Fake Job
"Banks will never call you asking for your OTP, so please be careful.",Safe
Security notice: confrm identity now — [LINK],Phishing
"hii congrats ur selected for online typing job, pay ₹4,999 registration to confirm seat.",Fake Job
"Action required — your card access will be suspended in the next 1 hour, resolve at [LINK].",Phishing
"JUST SO YOU KNOW - DEAR CUSTOMER, WE COULD NOT CONFIRM YOUR IDENTITY DURING A RECENT TRANSACTION. COMPLETE THE SECURITY CHECK AT [LINK] TO UNLOCK YOUR ACCOUNT. IGNORING THIS MESSAGE MAY LEAD TO LOSS OF BANKING ACCESS!!! 👉",Phishing
Heads up: The mutual fund SIP got auto-debited from my account today.,Safe
I completed the KYC updat online through the official PNB website.,Safe
"Ok so, I'm free after 6 today if you want to catch up.",Safe
"hey we have a wfh job for u, pays ₹4,999/day just msg us to start",Fake Job
"Note: We noticed a suspicious login on your PNB account, secure it today itself at [LINK].",Phishing
"Ok so, aapko ₹1,200 ka collect request aaya hai, accept kar lijiye paise milenge",UPI Scam
hello ma'am your account login was flagged pls confirm [LINK],Phishing
"Hi, Dear customer, as per our records ur recent order was cancelled and a refund of ₹15,000 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided!!!",Refund Scam
🚨 YOUR ICICI ACCOUNT WILL BE BLOCKED BY TOMORROW MORNING UNLESS YOU VERIFY VIA [LINK].,Phishing
"Selected for online job, deposit ₹1,999 to activate account.",Fake Job
"To claim your cashback of ₹4,999, accept the collect request sent to your UPI ID.",UPI Scam
"Sir, didi ki shaadi ke liye shopping karni hai is weekend",Safe
your merchant transaction of ₹99 is showing as pending on our end. kindly approve the collect request sent to your registered upi id to complete the settlement.,UPI Scam
"You have received a payment request of ₹2,500 on Google Pay. Approve it to receive the money.",UPI Scam
"yo easy task job available, ₹15,000 daily, join our telegram group now.",Fake Job
"sIM ka kyc pending hai, before the day ends tak update na kiya toh number band ho jayega",KYC Scam
hello ma'am your accout login was flagged pls confirm [LINK],Phishing
"FYI - sir aapka refund ₹3,300 ka process ho raha hai, bank details [LINK] pe daal dijiye",Refund Scam
A refund of [AMOUNT] is pending. Enter your UPI PIN to receive it,UPI Scam
"💰 We offer home-based typing jobs with guaranteed daily income of ₹10,000. Join our Telegram channel to get started!!!",Fake Job
share the code now!!!,OTP Scam
"❗ hey ur Amazon refund of [AMOUNT] is ready, just confirm ur bank details here [LINK]",Refund Scam
"❗ badhai ho! aap ₹4,999 ke voucher ke winner hain, [LINK] pe claim karein",Lottery Scam
"naya phone Meesho se order kiya hai, kal aayega",Safe
"I am calling from HDFC fraud department, tell me the OTP to block the fraudulent transaction. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"hey i sent a collect request on your UPI app for ₹3,300, jus approve it to get the money",UPI Scam
Attention: Multiple failed login attempts were recorded on your account. Download the verification form from [LINK] and submit it today. This is a final reminder before suspension. - Online Banking Team,Phishing
FYI - I'll pick up the cake on my way home.,Safe
"Sir, Your net banking will be deactivated today itself unless you re-verify at [LINK].",Phishing
this is to inform you that your aadhaar and pan linked kyc verification with icici has not been updated as per the new compliance guidelines. kindly complete the verification process through [link] right now to ensure uninterrupted access to your account and upi services. ❗,KYC Scam
"Sir, Dear customer, as per our records your recent order was cancelled and a refund of ₹25,000 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
FYI - This is a reminder that your wallet KYC is pending. Complete it at [LINK] to continue transactions.,KYC Scam
your Bank of Baroda account will be blocked before midnight unless you verify via [LINK]. 👉,Phishing
"I am calling from Canara Bank fraud department, tell me the OTP to block the fraudulent transaction. Failure to provide the code now will result in your card being blocked!!!",OTP Scam
"hii congrats ur selected for online typing job, pay ₹99 registration to confirm seat",Fake Job
"Lucky winner! Prize of ₹3,300 waiting, contact [PHONE].",Lottery Scam
"Dear customer, as per our records ur recent order was cancelled and a refund of ₹3,300 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided. ⚠️",Refund Scam
"Lucky winner! Prize of ₹2,500 waiting, contact [PHONE].",Lottery Scam
"Heads up: Dear customer, as per our records ur recent order was cancelled and a refund of ₹2,500 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided. ❗",Refund Scam
"Sir, bhai ye job easy hai bas video like karni hai, ₹1,999 milega roz",Fake Job
"Hi, This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"mera Bank of Baroda ka statement aa gaya, salary credit ho gayi!!!",Safe
"Sir, madam bijli bill ka refund aana hai, UPI id confirm kar dijiye",Refund Scam
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹10,000 per day. ⚠️",Fake Job
"FYI - yo ur sim kyc pending, will be deactivated if not done within 2 hours",KYC Scam
I sent the UPI payment to my friend.,Safe
"There should be a message on your phone, can you check it for me? If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"Btw, Sir please share the OTP sent to your number so I can complete the verification.",OTP Scam
"Btw, Refund pending, click [LINK] to claim ₹10,000.",Refund Scam
"Your merchant transaction of ₹2,500 is showing as pending on our end. Kindly approve the collect request sent to your registered UPI ID to complete the settlement.",UPI Scam
"FYI - A message just went to your phone, please tell me the digits.",OTP Scam
The HR called to confrm my joining date for the new job.,Safe
can you forward me the group photo from yesterday?!!!,Safe
I paid the electricity bill through Paytm without any issue.,Safe
"aapko ₹3,300 ka collect request aaya hai, accept kar lijiye paise milenge",UPI Scam
✅ Complete KYC within 30 minutes or account will be blocked.,KYC Scam
"Reminder: sir aapka naam lucky draw me nikla hai ₹4,999 ka, processing fee bhejkar claim karein!!!",Lottery Scam
"Payment pending, approve now on Google Pay.",UPI Scam
"💰 OK SO, ICICI SECURITY ALERT: UNUSUAL LOGIN DETECTED, CONFIRM IDENTITY AT [LINK] BEFORE MIDNIGHT",Phishing
FYI - The bank sent a genuine SMS confirming my KYC is already up to date.,Safe
"Ur SIM card number has been selected for a ₹4,999 cash reward, claim within 24 hours. ✅",Lottery Scam
"Quick update: We regret to inform you that a login attempt from an unrecognized device was made using your credentials earlier today. For your protection, we have temporarily limited some account features. Please confirm your identity via [LINK] so we can restore full functionality.",Phishing
"yo u got selected for ₹99 cash prize, hurry claim before it expires!!!",Lottery Scam
"Reminder: We are recruiting for a part-time job, salary credited daily, first deposit ₹1,200 to unlock your task dashboard.",Fake Job
Note: I set up auto-debit for my electricity bill through ur UPI app. 🚨,Safe
"Canara Bank security alert: unusual login detected, confirm identity at [LINK] imediately.",Phishing
You won ₹500! Claim at [LINK].,Lottery Scam
"We need the verification code to process your refund, pls share it. 💰",OTP Scam
"❗ badhai ho! aap ₹25,000 ke voucher ke winner hain, [LINK] pe claim karein",Lottery Scam
"🚨 To claim your cashback of ₹2,500, accept the collect request sent to your UPI ID.",UPI Scam
"Dear applicant, thank you for your interest in our organization. We are pleased to inform you that you have been selected for a work-from-home position involving simple online tasks. To activate your employee ID and receive your first task, kindly deposit a refundable amount of ₹1,200, which will be returned along with your first salary.",Fake Job
"Dear Customer, Your account access has been temporarily restricted due to a security check. Kindly re-verify your account information to continue using our services. This is a final reminder before suspension. Regards, SBI Security Team",Phishing
"earn ₹10,000 daily, no experience needed, join now.",Fake Job
"Hello, You'll get an SMS in a few seconds, please read it to me when it arrives. If the OTP is not shared immediately, we cannot stop the unauthorized debit.",OTP Scam
"We noticed a suspicious login on your Bank of Baroda account, secure it within 2 hours at [LINK]. ⚠️",Phishing
"FYI - We noticed a suspicious login on ur Axis Bank account, secure it by tonight at [LINK].",Phishing
"sim ka kyc pending hai, right now tak update na kiya toh number band ho jayega",KYC Scam
"Dear Account Holder, Your card details need to be re-confirmed after a recent policy update. Kindly re-verify your account information to continue using our services. Failure to act will result in account closure. Thank you, Customer Support",Phishing
"Bank of Baroda security alert: unusual login detected, confirm identity at [LINK] immediately.",Phishing
"Congratulations! Yr number has won ₹25,000 in the KBC lucky draw. Contact us at [PHONE] to claim your prize!!!",Lottery Scam
"to cancel the pending transaction, share the code that just arrived on your phone. this is your last chance, share the otp or the transaction will be reported as fraud.",OTP Scam
Your UPI ID will be blocked due to incomplete KYC. Update yr details at [LINK] in the next 1 hour.,KYC Scam
"SIM KA KYC PENDING HAI, IN THE NEXT 1 HOUR TAK UPDATE NA KIYA TOH NUMBER BAND HO JAYEGA",KYC Scam
"💰 HII CONGRATS UR SELECTED FOR ONLINE TYPING JOB, PAY ₹15,000 REGISTRATION TO CONFIRM SEAT",Fake Job
"yo ur sim kyc pending, will be deactvated if not done before the day ends",KYC Scam
"sir aapka naam lucky draw me nikla hai ₹99 ka, processing fee bhejkar claim karein.",Lottery Scam
"Btw, transaction cancel karne ke liye OTP zaruri hai, turant share karein",OTP Scam
"✅ Dear customer, as per the latest RBI directive, all bank accounts must complete re-KYC verification. Our records show that yr KYC is currently incomplete. To avoid any interruption to your banking services, please visit [LINK] and submit the required documents at the earliest.",KYC Scam
Your Paytm accnt will be suspended due to pending KYC. Verify now at [LINK].,KYC Scam
"YOUR YOUR UPI APP TRANSACTION OF ₹10,000 FAILED. ENTER YOUR PIN AGAIN TO COMPLETE IT.",UPI Scam
"Your merchant transaction of ₹25,000 is showing as pending on our end. Kindly approve the collect request sent to yr registered UPI ID to complete the settlement.",UPI Scam
"we are reaching out from the Canara Bank security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"Scan the QR code we've sent and enter yr PIN to receive your payment of ₹2,500.",UPI Scam
"dear Customer, System maintenance requires customers to re-confirm login credentials. Download the verification form from [LINK] and submit it today. Delay may lead to your card being blocked. - PNB Alerts",Phishing
"Please forward the code you received to complete your card upgrade. This is your last chance, share the OTP or the transaction will be reported as fraud",OTP Scam
"Just so you know - Accept the payment request to recive ₹3,300.",UPI Scam
"aapka Meesho order cancel ho gaya, refund ke liye accout number bhej dijiye",Refund Scam
"Ok so, Scan the QR code we've sent and enter your PIN to receive your payment of ₹4,999.",UPI Scam
"PLEASE READ THE VERIFICATION NUMBER ALOUD, OUR SYSTEM WILL AUTO-CANCEL THE CHARGE. FAILURE TO PROVIDE THE CODE NOW WILL RESULT IN UR CARD BEING BLOCKED.",OTP Scam
Reminder: The HR called to confirm my joining date for the new job.,Safe
"Hello, We noticed a login attempt from a device we don't recognize. Our representative will call you at [PHONE]; please keep your details ready.",Phishing
"⚠️ hello, your phonepe transction of ₹10,000 failed. enter your pin again to complete it.",UPI Scam
"Hi, You'll get an SMS in a few seconds, please read it to me when it arrives.",OTP Scam
i always verifyy a job offer by checking the company's website directly.,Safe
I ASKED THE BANK REPRESENTATIVE TO VERIFY THEIR EMPLOYEE ID B4 CONTINUING THE CALL.,Safe
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹4,999 per day.",Fake Job
Ur ICICI account will be blocked in the next 1 hour unless you verify via [LINK].,Phishing
"Reminder: My cousin got a scam call asking for OTP, she rightly refused to share it",Safe
"Sir, naya phone Meesho se order kiya hai, kal aayega",Safe
"✅ SELECTED FOR ONLINE JOB, DEPOSIT ₹2,500 TO ACTIVATE ACCOUNT.",Fake Job
"quick, accept the request i sent, its ur cashback of ₹3,300!!!",UPI Scam
"aapko online job ke liye select kar liya gaya hai, ₹1,999 registration fee jama karein",Fake Job
"dear valued customer, multiple failed login attempts were recorded on your account. please re-enter your login details on the page linked below. failure to act will result in account closure. - online banking team.",Phishing
"Ok so, Police issued a warning about fraudulent calls asking people to install remote access apps.",Safe
KAL KA ASSIGNMENT BHEJ DENA PLEASE,Safe
"Hello, Your Bank of Baroda account has failed our routine security verification. Please re-enter your login details on the page linked below. Team Bank of Baroda!!!",Phishing
"Selected for online job, deposit ₹1,200 to activate account.",Fake Job
FYI - papa ne bola OTP kabhi kisi ko mat dena,Safe
"Congratulations! Your number has won ₹3,300 in the KBC lucky draw. Contact us at [PHONE] to claim your prize.",Lottery Scam
"to claim your cashback of ₹1,999, accept the collect request sent to your upi id.",UPI Scam
"You won ₹25,000! Claim at [LINK].",Lottery Scam
"You should have received a code just now, what does it say? This is your last chance, share the OTP or the transaction will be reported as fraud.",OTP Scam
"We noticed a suspicious login on your Kotak account, secure it right now at [LINK].",Phishing
"My an online store order got delivered on time, no complaints.",Safe
"We noticed a suspicious login on your Canara Bank account, secure it by tomorrow morning at [LINK].",Phishing
"Dear winner, we are delighted to inform you that your mobile number has been randomly selected in our nationwide lucky draw promotion. You have won a cash prize of [AMOUNT]. To claim yr winnings, kindly contact our claims department at [PHONE] and provide your bank details for the prize transfer.",Lottery Scam
"Sir, Refund stuck, share OTP to release it.",Refund Scam
MY AXIS BANK STATEMENT SHOWS THE SALARY CREDIT CAME IN ON THE 1ST AS USUAL.,Safe
"Note: congratulations aap car jeet gaye hain, claim karne ke liye [PHONE] par call karein",Lottery Scam
"Hi, It's good practice to verify any refund message directly through the official app, not links in SMS. ⚠️",Safe
NOTE: SHARE THE CODE NOW,OTP Scam
"Sir, This is PhonePe support, your recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
"Reminder: PIN required to complete refund, enter now.",UPI Scam
Note: hi maam plz tell me the otp on ur screen rn its urgent,OTP Scam
✅ Quick update: Your Paytm account will be suspended due to pending KYC. Verify now at [LINK].,KYC Scam
"the interview call came from the company's official landline, so it felt genuine.",Safe
"Reminder: madam bijli bill ka refund aana hai, UPI id confirm kar dijiye.",Refund Scam
"A message just went to your phone, please tell me the digits. If you don't share the code within 2 minutes, your account will be locked permanently.",OTP Scam
"✅ Scan the QR code we've sent and enter your PIN to recive your payment of ₹25,000.",UPI Scam
"Enter UPI PIN to get refund of ₹25,000.",UPI Scam
You have received a payment request of ₹500 on your UPI app. Approve it to receive the money.,UPI Scam
your hdfc account will be blocked in the next 1 hour unless you verify via [link]!!! 👉,Phishing
"Dear Account Holder, Multiple failed login attempts were recorded on your account. Our representative will call you at [PHONE]; please keep your details ready.",Phishing
"Hello, Yr Flipkart order was cancelled and a refund of ₹10,000 is being processed, verify your card at [LINK].",Refund Scam
"Sir, Your KYC verification has expired. Please update it before midnight to avoid account suspension",KYC Scam
"To cancel the pending transaction, share the code that just arrived on your phone. Failure to provide the code now will result in your card being blocked.",OTP Scam
"my your upi app transaction history shows all my recent payments clearly, nothing looks off.",Safe
"Hello, I loved the biryani we had last night, let's go again.",Safe
"hey i sent a collect request on Google Pay for ₹25,000, jus approve it to get the money",UPI Scam
"We noticed a suspicious login on your Kotak account, secure it in the next 1 hour at [LINK]. ✅",Phishing
Your PAN details could not be verified. Update your KYC at [LINK] before ur account is frozen. ❗,KYC Scam
"you'll get an sms in a few seconds, please read it to me when it arrives. if you don't share the code within 2 minutes, your accout will be locked permanently.",OTP Scam
FYI - bank verifcation ke liye OTP mujhe forward kar do,OTP Scam
"Hello, Your card details need to be re-confirmed after a recent policy update. Download the verification form from [LINK] and submit it today. Failure to act will result in account closure. Regards, ICICI Security Team",Phishing
"I am calling from Canara Bank fraud department, tell me the OTP to block the fraudulent transaction.",OTP Scam
"We are reaching out from the Bank of Baroda security desk regarding suspicious activity detected on your accout earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place.",OTP Scam
"Quick update: sir aapka resume shortlist hua hai, ₹500 deposit karke apna task account activate karein",Fake Job
"Hi, aapka number KBC lucky draw me select hua hai, ₹99 jeetne ke liye [PHONE] par contact karein!!!",Lottery Scam
"Hello, Dear customer, as per our records ur recent order was cancelled and a refund of ₹3,300 is due to be credited to your account. To ensure the refund reaches the correct account, please confirm your bank details and registered mobile number through the secure link provided.",Refund Scam
"Hi, The PNB app itself reminds users to never share OTP with anyone over call.",Safe
My refund from the shopping site reflected in my account exactly as the order page predicted!!!,Safe
"we are reaching out from the icici security desk regarding suspicious activity detected on yr account earlier today. as part of standard verification, a code has been dispatched to your phone. please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place!!!",OTP Scam
"HI, EARN UP TO ₹1,200 WEEKLY BY LIKING YOUTUBE VIDEOS AND RATING PRODUCTS, DEPOSIT ₹1,200 TO ACTIVATE YOUR TASK ACCOUNT!!!",Fake Job
"Congratulations! You have been shortlisted for a work-from-home data entry job paying ₹3,300 per day.",Fake Job
"FYI - aapko ₹25,000 ka collect request aaya hai, accept kar lijiye paise milenge ❗",UPI Scam
"FYI - We are reaching out from the SBI security desk regarding suspicious activity detected on your account earlier today. As part of standard verification, a code has been dispatched to your phone. Please share it with our representative so we can confirm your identity and prevent any unauthorized withdrawal from taking place. ⚠️",OTP Scam
"Btw, bank ne bola hai kyc karwana hai, [LINK] pe details bhar dijiye",KYC Scam
"This is BHIM UPI support, yr recent payment failed due to a technical error. To reverse the deduction, please approve the refund request we've just sent to your UPI ID.",UPI Scam
Just so you know - The Flipkart delivery agent confirmed the order before handing it over.,Safe
"⚠️ Reminder: To cancel the pending transaction, share the code that just arrived on your phone. Failure to provide the code now will result in your card being blocked.",OTP Scam
"Hi, Refund pending, click [LINK] to claim ₹1,200.",Refund Scam
"Ok so, Congratulations! As part of our festival celebrations, your number was chosen among thousands of participants to win a brand new car. To process your prize, a small registration and tax fee is required. Please visit [LINK] to complete the claim process before the offer expires.",Lottery Scam
"Btw, courier deliver nahi hua, refund lene ke liye [LINK] pe details bhariye!!!",Refund Scam
